ticker
O1TI34.SA
P1AC34.SA
P1KG34.SA
PAGS34.SA
P2LT34.SA
P2AN34.SA
C1BS34.SA
P1HC34.SA
P1AY34.SA
P1YC34.SA
P2CY34.SA
PYPL34.SA
P2EG34.SA
P2EN34.SA
P1NR34.SA
P2NB34.SA
PEPB34.SA
P1KI34.SA
P1RG34.SA
PTCH34.SA
PFIZ34.SA
PHMO34.SA
P1SX34.SA
P1DD34.SA
P1NW34.SA
P2IN34.SA
P1IO34.SA
P2LN34.SA
PNCS34.SA
P1KX34.SA
P2OS34.SA
P2WS34.SA
P1PG34.SA
P1PL34.SA
PPLA11.SA
P1FG34.SA
P2CO34.SA
PGCO34.SA
P1LD34.SA
P1DT34.SA
P1UK34.SA
T1LK34.SA
P2TC34.SA
P1EG34.SA
P1SA34.SA
P1HM34.SA
P2ST34.SA
P1VH34.SA
Q1RV34.SA
QCOM34.SA
Q1UA34.SA
Q2SC34.SA
Q1UE34.SA
R1LC34.SA
R2PD34.SA
R1JF34.SA
RYTT34.SA
R1IN34.SA
R2DF34.SA
R2RX34.SA
R1EG34.SA
REGN34.SA
R1FC34.SA
R1EL34.SA
R2GE34.SA
R1SG34.SA
R1MD34.SA
R2HH34.SA
R2NG34.SA
RIOT34.SA
R1HI34.SA
R2BL34.SA
R1OK34.SA
R1KU34.SA
R1OL34.SA
R1OP34.SA
ROST34.SA
RYBD34.SA
R1CL34.SA
R1YA34.SA
SPGI34.SA
SSFO34.SA
SAPP34.SA
S1RP34.SA
S1BA34.SA
SLBG34.SA
S2EA34.SA
S1TX34.SA
S1GE34.SA
S1EA34.SA
S2EI34.SA
S1RE34.SA
N1OW34.SA
S2WA34.SA
S2HO34.SA
S1BS34.SA
SBNY34.SA
S2LA34.SA
SIMN34.SA
SRXM34.SA
S1KM34.SA
S1SL34.SA
S1LG34.SA
S2MA34.SA
S1NN34.SA
S2NA34.SA
S1NA34.SA
S2NW34.SA
S2CH34.SA
S2ED34.SA
SNEC34.SA
S1OU34.SA
S1PL34.SA
S1PO34.SA
S2FM34.SA
S2QS34.SA
S1SN34.SA
S2TA34.SA
STCH34.SA
S1WK34.SA
SBUB34.SA
S2TW34.SA
S1TT34.SA
S1TE34.SA
STMN34.SA
stoc31.SA
S2TO34.SA
L2RN34.SA
S1YK34.SA
S1MF34.SA
S2UI34.SA
S1IV34.SA
S2WC34.SA
S2YN34.SA
S1YF34.SA
S1NP34.SA
S1YY34.SA
T1RO34.SA
TSMC34.SA
TAKP34.SA
T1TW34.SA
T1AL34.SA
T2ND34.SA
TPRY34.SA
TGTB34.SA
T1EL34.SA
T1EC34.SA
T2DH34.SA
T1FX34.SA
TLNC34.SA
T2PX34.SA
T1SS34.SA
T2ER34.SA
TXSA34.SA
TCCO34.SA
TSLA34.SA
T1EV34.SA
TEXA34.SA
T1XT34.SA
BONY34.SA
BNSB34.SA
BOEI34.SA
SCHW34.SA
COCA34.SA
GPSI34.SA
H2AI34.SA
HSHY34.SA
HOME34.SA
S1JM34.SA
KHCB34.SA
MOSC34.SA
P1GR34.SA
S1HW34.SA
T1SO34.SA
T2TD34.SA
TRVC34.SA
DISB34.SA
WUNI34.SA
W1MB34.SA
TMOS34.SA
THRE34.SA
TJXC34.SA
T1MU34.SA
TMCO34.SA
T1SC34.SA
I1RP34.SA
T1DG34.SA
RIGG34.SA
T2RE34.SA
T2RM34.SA
CRIP34.SA
T1RI34.SA
B1BT34.SA
T2SP34.SA
T1WL34.SA
TWTR34.SA
T2YL34.SA
TSNF34.SA
USBC34.SA
U1BE34.SA
UBSG34.SA
U1DR34.SA
P2AT34.SA
U1LT34.SA
R2AR34.SA
U1AI34.SA
ULEV34.SA
UPAC34.SA
U1AL34.SA
U2NF34.SA
UPSS34.SA
U1RI34.SA
USSX34.SA
UNHH34.SA
U2ST34.SA
O2LE34.SA
U1HS34.SA
U1NM34.SA
U2PS34.SA
U2PW34.SA
VLOE34.SA
VLYB34.SA
V2RN34.SA
V2EE34.SA
V1TA34.SA
VRSN34.SA
V1RS34.SA
VERZ34.SA
VRTX34.SA
VFCO34.SA
V2ME34.SA
V1IP34.SA
VISA34.SA
V2VN34.SA
V2MW34.SA
V1OD34.SA
V1NO34.SA
V1MC34.SA
W1AB34.SA
WGBA34.SA
WALM34.SA
W1BD34.SA
W1MG34.SA
W1MC34.SA
WATC34.SA
W1SO34.SA
W2YF34.SA
W1EC34.SA
W1BO34.SA
WFCO34.SA
W1EL34.SA
W2ST34.SA
WABC34.SA
W1DC34.SA
W1RK34.SA
W2EX34.SA
W1YC34.SA
W1HR34.SA
W1LT34.SA
W1IX34.SA
W2OL34.SA
W1DA34.SA
W1PP34.SA
W1RB34.SA
G1WW34.SA
W1YN34.SA
X1EL34.SA
XRXB34.SA
XPBR31.SA
X1YL34.SA
YUMR34.SA
Z1BR34.SA
Z2EN34.SA
Z2DV34.SA
Z2LL34.SA
Z2LL35.SA
Z1BH34.SA
Z1IO34.SA
Z1TS34.SA
Z1OM34.SA
Z2IT34.SA
Z2SC34.SA
Z1TO34.SA
B3SA3.SA
AMER3.SA
MRVE3.SA
HAPV3.SA
CIEL3.SA
BBDC4.SA
PDGR3.SA
COGN3.SA
ABEV3.SA
RAIZ4.SA
ITUB4.SA
CCRO3.SA
BBAS3.SA
PETR4.SA
ITSA4.SA
RAIL3.SA
ASAI3.SA
IFCM3.SA
MGLU3.SA
VALE3.SA
AZUL4.SA
LREN3.SA
CRFB3.SA
CPLE6.SA
BBDC3.SA
PCAR3.SA
TIMS3.SA
CSNA3.SA
CMIG4.SA
AESB3.SA
ALOS3.SA
CVCB3.SA
RENT3.SA
VAMO3.SA
USIM5.SA
LWSA3.SA
CSAN3.SA
CYRE3.SA
GOLL4.SA
MULT3.SA
ELET3.SA
RDOR3.SA
GFSA3.SA
JBSS3.SA
CMIN3.SA
AMBP3.SA
POMO4.SA
RADL3.SA
PETR3.SA
STBP3.SA
GGBR4.SA
EMBR3.SA
WEGE3.SA
GOAU4.SA
ECOR3.SA
BRFS3.SA
VVEO3.SA
ANIM3.SA
VBBR3.SA
PETZ3.SA
BEEF3.SA
EQTL3.SA
SBSP3.SA
NTCO3.SA
ONCO3.SA
TEND3.SA
PRIO3.SA
PLPL3.SA
YDUQ3.SA
JFEN3.SA
SUZB3.SA
UGPA3.SA
MLAS3.SA
MRFG3.SA
CPLE3.SA
RRRP3.SA
GMAT3.SA
BRKM5.SA
SOMA3.SA
CBAV3.SA
LJQQ3.SA
CLSA3.SA
VIVA3.SA
CURY3.SA
ALPA4.SA
PSSA3.SA
MOVI3.SA
MTRE3.SA
DIRR3.SA
CXSE3.SA
HYPE3.SA
HBSA3.SA
TOTS3.SA
ENEV3.SA
AURE3.SA
CEAB3.SA
VIVT3.SA
QUAL3.SA
BBSE3.SA
BHIA3.SA
GUAR3.SA
SIMH3.SA
BRAP4.SA
TRPL4.SA
JHSF3.SA
SBFG3.SA
SLCE3.SA
EZTC3.SA
AZEV4.SA
DXCO3.SA
ENAT3.SA
BPAN4.SA
SRNA3.SA
DASA3.SA
BRSR6.SA
FLRY3.SA
GGPS3.SA
RAPT4.SA
KEPL3.SA
LAVV3.SA
RECV3.SA
ODPV3.SA
HBOR3.SA
RCSL4.SA
INTB3.SA
CASH3.SA
ARZZ3.SA
POSI3.SA
MYPK3.SA
SMFT3.SA
MILS3.SA
RANI3.SA
FIQE3.SA
CSMG3.SA
ELET6.SA
OPCT3.SA
PGMN3.SA
ARML3.SA
TTEN3.SA
TRIS3.SA
GRND3.SA
KLBN4.SA
EGIE3.SA
PNVL3.SA
CPFE3.SA
FESA4.SA
PTBL3.SA
TECN3.SA
AGXY3.SA
MDNE3.SA
OIBR3.SA
NGRD3.SA
CAML3.SA
IRBR3.SA
SAPR4.SA
VULC3.SA
PORT3.SA
BRIT3.SA
MEAL3.SA
NEOE3.SA
JSLG3.SA
EVEN3.SA
SYNE3.SA
VLID3.SA
MDIA3.SA
JALL3.SA
AMAR3.SA
TRAD3.SA
BMOB3.SA
SMTO3.SA
ESPA3.SA
ENJU3.SA
ZAMP3.SA
TUPY3.SA
FRAS3.SA
MBLY3.SA
CSED3.SA
SOJA3.SA
ORVR3.SA
KRSA3.SA
SHUL4.SA
WIZC3.SA
ABCB4.SA
TASA4.SA
AZEV3.SA
ITUB3.SA
PRNR3.SA
LEVE3.SA
SANB3.SA
RCSL3.SA
KLBN3.SA
PFRM3.SA
AGRO3.SA
SANB4.SA
DESK3.SA
MELK3.SA
LIGT3.SA
SEER3.SA
ROMI3.SA
BLAU3.SA
USIM3.SA
TCSA3.SA
BMGB4.SA
POMO3.SA
VITT3.SA
HBRE3.SA
MATD3.SA
SHOW3.SA
CTSA4.SA
TGMA3.SA
AERI3.SA
PMAM3.SA
ALLD3.SA
TFCO4.SA
BRAP3.SA
SEQL3.SA
LUPA3.SA
LOGG3.SA
TAEE4.SA
PINE4.SA
UNIP6.SA
ITSA3.SA
UCAS3.SA
WEST3.SA
SAPR3.SA
ALPK3.SA
CMIG3.SA
BIOM3.SA
ETER3.SA
AALR3.SA
LPSB3.SA
RSID3.SA
ELMD3.SA
TAEE3.SA
RNEW4.SA
EUCA4.SA
ALPA3.SA
DMVF3.SA
DEXP3.SA
INEP4.SA
CAMB3.SA
VIVR3.SA
IGTI3.SA
IGTI3.SA
LAND3.SA
PDTC3.SA
GGBR3.SA
GOAU3.SA
RNEW3.SA
VTRU3.SA
INEP3.SA
TPIS3.SA
CTNM4.SA
CSUD3.SA
AZEV11.SA
SGPS3.SA
RAPT3.SA
RPMG3.SA
BRKM3.SA
DEXP4.SA
LOGN3.SA
ALUP3.SA
OIBR4.SA
LVTC3.SA
MNPR3.SA
WHRL4.SA
RDNI3.SA
COCE5.SA
ALUP4.SA
PTNT4.SA
ATMP3.SA
VSTE3.SA
TASA3.SA
EPAR3.SA
DOTZ3.SA
GOLL11.SA
CTSA3.SA
FHER3.SA
HAGA3.SA
BMEB4.SA
HAGA4.SA
UNIP3.SA
EALT4.SA
BEES3.SA
SNSY3.SA
RSUL4.SA
NUTR3.SA
BRSR3.SA
BOBR4.SA
OFSA3.SA
MNDL3.SA
BPAC5.SA
NINJ3.SA
CEBR6.SA
BPAC3.SA
TELB4.SA
EALT3.SA
ENGI4.SA
REDE3.SA
ATOM3.SA
ENGI3.SA
CLSC4.SA
BEES4.SA
EQPA3.SA
TRPL3.SA
SCAR3.SA
OSXB3.SA
WLMM4.SA
CEDO4.SA
CRPG5.SA
WHRL3.SA
MAPT4.SA
AVLL3.SA
EKTR4.SA
BAHI3.SA
EMAE4.SA
CEBR3.SA
RPAD5.SA
SNSY5.SA
BAZA3.SA
NEXP3.SA
GEPA4.SA
CGRA4.SA
BGIP4.SA
MTSA4.SA
AFLT3.SA
NORD3.SA
UNIP5.SA
APER3.SA
RPAD3.SA
CGAS5.SA
EUCA3.SA
PINE3.SA
ENMT4.SA
CEEB3.SA
HBTS5.SA
CGRA3.SA
BGIP3.SA
MGEL4.SA
IGTI4.SA
IGTI4.SA
TKNO4.SA
WLMM3.SA
CEBR5.SA
BRSR5.SA
CPLE5.SA
BDLL3.SA
BALM3.SA
BSLI4.SA
BDLL4.SA
PTNT3.SA
RPAD6.SA
MWET4.SA
EQPA7.SA
EQPA6.SA
CALI11.SA
PLAS3.SA
HETA4.SA
DOHL4.SA
HOOT4.SA
BMKS3.SA
FIEI3.SA
DTCY3.SA
JOPA3.SA
BALM4.SA
EQMA3B.SA
FRIO3.SA
BMEB3.SA
PATI3.SA
CGAS3.SA
CRPG6.SA
CTKA3.SA
PSVM11.SA
TELB3.SA
PEAB3.SA
CTKA4.SA
CSRN3.SA
GEPA3.SA
CSRN5.SA
COCE3.SA
FESA3.SA
MOAR3.SA
AHEB3.SA
CEDO3.SA
BSLI3.SA
ESTR4.SA
PEAB4.SA
CTNM3.SA
BMIN4.SA
CBEE3.SA
BAUH4.SA
GSHP3.SA
ENMT3.SA
CLSC3.SA
MERC4.SA
TEKA4.SA
DOHL3.SA
LIPR3.SA
DMFN3.SA
TEKA3.SA
